Program,Year,Period,State,Ag District,Ag District Code,County,County ANSI,Commodity,Data Item,Domain,Value
SURVEY,2000,YEAR,ARKANSAS,SOUTHEAST,90,DREW,43,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"28,000"
SURVEY,2000,YEAR,ARKANSAS,SOUTHEAST,90,DREW,43,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,26
SURVEY,2000,YEAR,ARKANSAS,SOUTHEAST,90,DREW,43,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"9,500"
SURVEY,2000,YEAR,ARKANSAS,SOUTHEAST,90,DREW,43,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"10,000"
SURVEY,2000,YEAR,ARKANSAS,SOUTHEAST,90,DREW,43,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,45
SURVEY,2000,YEAR,ARKANSAS,SOUTHEAST,90,JEFFERSON,69,RICE,RICE - ACRES HARVESTED,TOTAL,"54,000"
SURVEY,2000,YEAR,ARKANSAS,SOUTHEAST,90,JEFFERSON,69,RICE,RICE - ACRES PLANTED,TOTAL,"54,000"
SURVEY,2000,YEAR,ARKANSAS,SOUTHEAST,90,JEFFERSON,69,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"6,120"
SURVEY,2000,YEAR,ARKANSAS,SOUTHEAST,90,JEFFERSON,69,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"113,000"
SURVEY,2000,YEAR,ARKANSAS,SOUTHEAST,90,JEFFERSON,69,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"125,000"
SURVEY,2000,YEAR,ARKANSAS,SOUTHEAST,90,JEFFERSON,69,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,24
SURVEY,2000,YEAR,ARKANSAS,SOUTHEAST,90,JEFFERSON,69,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"38,500"
SURVEY,2000,YEAR,ARKANSAS,SOUTHEAST,90,JEFFERSON,69,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"40,000"
SURVEY,2000,YEAR,ARKANSAS,SOUTHEAST,90,JEFFERSON,69,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,50
SURVEY,2000,YEAR,ARKANSAS,SOUTHEAST,90,LINCOLN,79,RICE,RICE - ACRES HARVESTED,TOTAL,"31,500"
SURVEY,2000,YEAR,ARKANSAS,SOUTHEAST,90,LINCOLN,79,RICE,RICE - ACRES PLANTED,TOTAL,"31,500"
SURVEY,2000,YEAR,ARKANSAS,SOUTHEAST,90,LINCOLN,79,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"5,940"
SURVEY,2000,YEAR,ARKANSAS,SOUTHEAST,90,LINCOLN,79,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"59,000"
SURVEY,2000,YEAR,ARKANSAS,SOUTHEAST,90,LINCOLN,79,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"63,000"
SURVEY,2000,YEAR,ARKANSAS,SOUTHEAST,90,LINCOLN,79,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,29
SURVEY,2000,YEAR,ARKANSAS,SOUTHEAST,90,LINCOLN,79,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"23,000"
SURVEY,2000,YEAR,ARKANSAS,SOUTHEAST,90,LINCOLN,79,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"24,000"
SURVEY,2000,YEAR,ARKANSAS,SOUTHEAST,90,LINCOLN,79,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,55
SURVEY,2000,YEAR,ARKANSAS,SOUTHEAST,90,OTHER (COMBINED) COUNTIES,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"12,500"
SURVEY,2000,YEAR,ARKANSAS,SOUTHEAST,90,OTHER (COMBINED) COUNTIES,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,135
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,LAFAYETTE,73,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"7,000"
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,LAFAYETTE,73,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,115
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,LAFAYETTE,73,RICE,RICE - ACRES HARVESTED,TOTAL,"4,500"
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,LAFAYETTE,73,RICE,RICE - ACRES PLANTED,TOTAL,"4,500"
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,LAFAYETTE,73,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"5,600"
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,LAFAYETTE,73,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"14,500"
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,LAFAYETTE,73,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"19,000"
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,LAFAYETTE,73,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,50
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,LITTLE RIVER,81,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"13,500"
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,LITTLE RIVER,81,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"18,000"
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,LITTLE RIVER,81,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,40
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,MILLER,91,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"8,000"
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,MILLER,91,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,100
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,MILLER,91,RICE,RICE - ACRES HARVESTED,TOTAL,"7,000"
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,MILLER,91,RICE,RICE - ACRES PLANTED,TOTAL,"7,000"
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,MILLER,91,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"5,543"
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,MILLER,91,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"15,000"
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,MILLER,91,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"21,000"
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,MILLER,91,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,51
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"3,500"
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,100
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,,RICE,RICE - ACRES HARVESTED,TOTAL,"1,000"
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,,RICE,RICE - ACRES PLANTED,TOTAL,"1,000"
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"5,600"
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"35,000"
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"46,000"
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,20
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"3,000"
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"6,000"
SURVEY,2000,YEAR,ARKANSAS,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,45
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,CRAWFORD,33,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"3,500"
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,CRAWFORD,33,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,102
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,CRAWFORD,33,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"11,000"
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,CRAWFORD,33,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"14,000"
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,CRAWFORD,33,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,19
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,CRAWFORD,33,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"5,500"
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,CRAWFORD,33,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"7,000"
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,CRAWFORD,33,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,44
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,JOHNSON,71,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"1,000"
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,JOHNSON,71,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,115
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,JOHNSON,71,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"1,500"
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,JOHNSON,71,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"2,000"
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,JOHNSON,71,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,44
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,LOGAN,83,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"2,500"
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,LOGAN,83,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,112
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,LOGAN,83,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"2,500"
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,LOGAN,83,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"3,000"
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,LOGAN,83,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,48
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,OTHER (COMBINED) COUNTIES,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"1,000"
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,OTHER (COMBINED) COUNTIES,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,105
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,OTHER (COMBINED) COUNTIES,,RICE,RICE - ACRES HARVESTED,TOTAL,"3,500"
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,OTHER (COMBINED) COUNTIES,,RICE,RICE - ACRES PLANTED,TOTAL,"3,500"
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,OTHER (COMBINED) COUNTIES,,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"5,200"
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,OTHER (COMBINED) COUNTIES,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"31,500"
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,OTHER (COMBINED) COUNTIES,,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"37,000"
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,OTHER (COMBINED) COUNTIES,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,15
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,OTHER (COMBINED) COUNTIES,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"4,000"
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,OTHER (COMBINED) COUNTIES,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"6,000"
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,OTHER (COMBINED) COUNTIES,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,45
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,POPE,115,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"4,500"
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,POPE,115,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"6,000"
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,POPE,115,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,45
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,YELL,149,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"3,000"
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,YELL,149,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,115
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,YELL,149,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"3,000"
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,YELL,149,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"4,000"
SURVEY,2000,YEAR,ARKANSAS,WEST CENTRAL,40,YELL,149,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,47
SURVEY,1999,YEAR,ARKANSAS,CENTRAL,50,CONWAY,29,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"22,000"
SURVEY,1999,YEAR,ARKANSAS,CENTRAL,50,CONWAY,29,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"24,000"
SURVEY,1999,YEAR,ARKANSAS,CENTRAL,50,CONWAY,29,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,21
SURVEY,1999,YEAR,ARKANSAS,CENTRAL,50,FAULKNER,45,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"10,000"
SURVEY,1999,YEAR,ARKANSAS,CENTRAL,50,FAULKNER,45,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"11,000"
SURVEY,1999,YEAR,ARKANSAS,CENTRAL,50,FAULKNER,45,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,23
SURVEY,1999,YEAR,ARKANSAS,CENTRAL,50,FAULKNER,45,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"2,500"
SURVEY,1999,YEAR,ARKANSAS,CENTRAL,50,FAULKNER,45,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"3,500"
SURVEY,1999,YEAR,ARKANSAS,CENTRAL,50,FAULKNER,45,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,51
SURVEY,1999,YEAR,ARKANSAS,CENTRAL,50,OTHER (COMBINED) COUNTIES,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"2,500"
SURVEY,1999,YEAR,ARKANSAS,CENTRAL,50,OTHER (COMBINED) COUNTIES,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,115
SURVEY,1999,YEAR,ARKANSAS,CENTRAL,50,OTHER (COMBINED) COUNTIES,,RICE,RICE - ACRES HARVESTED,TOTAL,"7,000"
SURVEY,1999,YEAR,ARKANSAS,CENTRAL,50,OTHER (COMBINED) COUNTIES,,RICE,RICE - ACRES PLANTED,TOTAL,"7,000"
SURVEY,1999,YEAR,ARKANSAS,CENTRAL,50,OTHER (COMBINED) COUNTIES,,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"5,643"
SURVEY,1999,YEAR,ARKANSAS,CENTRAL,50,OTHER (COMBINED) COUNTIES,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"3,000"
SURVEY,1999,YEAR,ARKANSAS,CENTRAL,50,OTHER (COMBINED) COUNTIES,,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"4,000"
SURVEY,1999,YEAR,ARKANSAS,CENTRAL,50,OTHER (COMBINED) COUNTIES,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,22
SURVEY,1999,YEAR,ARKANSAS,CENTRAL,50,OTHER (COMBINED) COUNTIES,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"8,500"
SURVEY,1999,YEAR,ARKANSAS,CENTRAL,50,OTHER (COMBINED) COUNTIES,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"9,500"
SURVEY,1999,YEAR,ARKANSAS,CENTRAL,50,OTHER (COMBINED) COUNTIES,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,50
SURVEY,1999,YEAR,ARKANSAS,CENTRAL,50,PULASKI,119,RICE,RICE - ACRES HARVESTED,TOTAL,"7,000"
SURVEY,1999,YEAR,ARKANSAS,CENTRAL,50,PULASKI,119,RICE,RICE - ACRES PLANTED,TOTAL,"7,000"
SURVEY,1999,YEAR,ARKANSAS,CENTRAL,50,PULASKI,119,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"5,743"
SURVEY,1999,YEAR,ARKANSAS,CENTRAL,50,PULASKI,119,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"37,000"
SURVEY,1999,YEAR,ARKANSAS,CENTRAL,50,PULASKI,119,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"39,000"
SURVEY,1999,YEAR,ARKANSAS,CENTRAL,50,PULASKI,119,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,29
SURVEY,1999,YEAR,ARKANSAS,CENTRAL,50,PULASKI,119,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"14,000"
SURVEY,1999,YEAR,ARKANSAS,CENTRAL,50,PULASKI,119,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"15,000"
SURVEY,1999,YEAR,ARKANSAS,CENTRAL,50,PULASKI,119,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,52
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,RICE,RICE - ACRES HARVESTED,TOTAL,"123,000"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,RICE,RICE - ACRES PLANTED,TOTAL,"123,000"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"6,590"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"190,000"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"191,000"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,41
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"78,000"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"78,500"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,67
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,RICE,RICE - ACRES HARVESTED,TOTAL,"43,000"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,RICE,RICE - ACRES PLANTED,TOTAL,"43,500"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"5,151"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"185,000"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"190,000"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,28
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"60,000"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"61,500"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,56
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,CROSS,37,RICE,RICE - ACRES HARVESTED,TOTAL,"120,000"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,CROSS,37,RICE,RICE - ACRES PLANTED,TOTAL,"120,500"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,CROSS,37,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"5,700"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,CROSS,37,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"170,000"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,CROSS,37,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"173,000"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,CROSS,37,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,33
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,CROSS,37,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"49,000"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,CROSS,37,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"50,000"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,CROSS,37,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,57
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,LEE,77,RICE,RICE - ACRES HARVESTED,TOTAL,"45,000"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,LEE,77,RICE,RICE - ACRES PLANTED,TOTAL,"45,000"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,LEE,77,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"5,809"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,LEE,77,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"183,000"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,LEE,77,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"186,000"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,LEE,77,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,29
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,LEE,77,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"50,000"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,LEE,77,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"52,000"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,LEE,77,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,57
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,LONOKE,85,RICE,RICE - ACRES HARVESTED,TOTAL,"82,500"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,LONOKE,85,RICE,RICE - ACRES PLANTED,TOTAL,"82,500"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,LONOKE,85,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"6,141"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,LONOKE,85,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"131,000"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,LONOKE,85,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"134,000"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,LONOKE,85,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,33
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,LONOKE,85,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"44,000"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,LONOKE,85,WHEAT,WHEAT - ACRES PLANTED,TOTAL,"46,000"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,LONOKE,85,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,60
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,MONROE,95,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"7,000"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,MONROE,95,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,158
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,MONROE,95,RICE,RICE - ACRES HARVESTED,TOTAL,"60,500"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,MONROE,95,RICE,RICE - ACRES PLANTED,TOTAL,"60,500"
SURVEY,1999,YEAR,ARKANSAS,EAST CENTRAL,60,MONROE,95,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"5,600"
